X,Y,OBJECTID,Code,Power_Plant_Name,Utility_Name,Utility_ID,Sector_Name,City,County,State,Zip,Street_Address,PrimSource,Install_MW,Total_MW,Coal_MW,NG_MW,Crude_MW,Hydro_MW,HydroPS_MW,Nuclear_MW,Solar_MW,Wind_MW,Source_Desc,Technology_Desc,Data_Source,Period,Latitude,Longitude,Geoth_MW,Battery_MW,Others_MW,Biomass_MW
-106.2013,41.6283,79,55607,Foote Creek I,PacifiCorp,14354,Electric Utility,McFadden,Carbon,Wyoming,82084,180 EX272 N 2MI RTE 13,wind,41.4,41.4,0,0,0,0,0,0,0,41.4,Wind = 41.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.6283,-106.2013,0,0,0,0
-106.189183,41.657539,80,55608,Foote Creek II,Terra-Gen Operating Co-Wind,2770,IPP Non-CHP,Rock River,Albany,Wyoming,82083,1567 Wyoming Highway 13,wind,1.8,1.8,0,0,0,0,0,0,0,1.8,Wind = 1.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.657539,-106.189183,0,0,0,0
-106.183278,41.666469,81,55609,Foote Creek III,Terra-Gen Operating Co-Wind,2770,IPP Non-CHP,Rock River,Albany,Wyoming,82083,1567 Wyoming Highway 13,wind,24.8,24.8,0,0,0,0,0,0,0,24.8,Wind = 24.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.666469,-106.183278,0,0,0,0
-106.1805,41.6744,82,55610,Foote Creek IV,Terra-Gen Operating Co-Wind,2770,IPP Non-CHP,Rock River,Carbon,Wyoming,82083,1567 Wyoming Highway 13,wind,16.8,16.8,0,0,0,0,0,0,0,16.8,Wind = 16.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.6744,-106.1805,0,0,0,0
-116.5642,33.9211,83,55719,Mountain View I&2,AES Wind Generation Inc,19740,IPP Non-CHP,North Palm Springs,Riverside,California,92258,19435 Ruppert Street,wind,66.6,66.6,0,0,0,0,0,0,0,66.6,Wind = 66.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,33.9211,-116.5642,0,0,0,0
-100.378197,37.613256,84,55734,Gray County Wind Energy,Gray County Wind Energy LLC,7531,IPP Non-CHP,Montezuma,Gray,Kansas,67867,100 W. Mexitli Street,wind,112,112,0,0,0,0,0,0,0,112,Wind = 112 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.613256,-100.378197,0,0,0,0
-120.2794,45.2766,85,55739,Condon Windpower LLC,Allete Clean Energy,59496,IPP Non-CHP,Condon,Gilliam,Oregon,97823,15981 Highway 206,wind,49.8,49.8,0,0,0,0,0,0,0,49.8,Wind = 49.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,45.2766,-120.2794,0,0,0,0
-106.1077,41.7172,86,55740,Rock River I LLC,Shell Wind Energy Inc.,17058,IPP Non-CHP,Rock River,Carbon,Wyoming,82083,1567 Wyoming Highway 13,wind,50,50,0,0,0,0,0,0,0,50,Wind = 50 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.7172,-106.1077,0,0,0,0
-103.162028,40.945911,87,55741,Ridge Crest Wind Partners,EDF Renewable Services Inc,5906,IPP Non-CHP,Peetz,Logan,Colorado,80747,502 Main Street,wind,29.7,29.7,0,0,0,0,0,0,0,29.7,Wind = 29.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.945911,-103.162028,0,0,0,0
-90.386667,42.9625,88,55742,Montfort Wind Energy Center,Wisconsin Electric Power Co,20847,Electric Utility,Montfort,Iowa,Wisconsin,53569,3145 Anderson Lane,wind,30,2.6,0,0,0,0,0,0,0,2.6,Wind = 2.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.9625,-90.386667,0,0,0,0
-102.201433,30.931467,89,55747,NWP Indian Mesa Wind Farm,NWP Indian Mesa Wind Farm LP,13866,IPP Non-CHP,Iraan,Pecos,Texas,79744,Bar M Ranch,wind,82.5,82.5,0,0,0,0,0,0,0,82.5,Wind = 82.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,30.931467,-102.201433,0,0,0,0
-75.451666,42.894722,90,55769,Madison Windpower LLC,Madison Windpower LLC,49880,IPP Non-CHP,Madison,Madison,New York,13402,Stone Road,wind,11.5,11.5,0,0,0,0,0,0,0,11.5,Wind = 11.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.894722,-75.451666,0,0,0,0
-95.853447,43.754739,91,55782,Noble Ridge LLC,RENEW Energy Inc,56689,IPP Non-CHP,Wilmont,Nobles,Minnesota,56155,Hwy 91,wind,1.5,1.5,0,0,0,0,0,0,0,1.5,Wind = 1.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.754739,-95.853447,0,0,0,0
-75.762536,42.988989,92,55790,Fenner Wind,CHI Energy Inc,34688,IPP Non-CHP,Cazenovia,Madison,New York,13035,5508 Bellinger Rd.,wind,30,30,0,0,0,0,0,0,0,30,Wind = 30 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.988989,-75.762536,0,0,0,0
-102.414067,30.9514,93,55795,Woodward Mountain II,Pecos Wind II LP,14629,IPP Non-CHP,Girvin,Pecos,Texas,79740,6.5 miles South Hwy,wind,78,78,0,0,0,0,0,0,0,78,Wind = 78 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,30.9514,-102.414067,0,0,0,0
-102.414067,30.9514,94,55796,Woodward Mountain I,Pecos Wind I LP,14628,IPP Non-CHP,Girvin,Pecos,Texas,79740,6.5 miles South Hwy,wind,82,82,0,0,0,0,0,0,0,82,Wind = 82 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,30.9514,-102.414067,0,0,0,0
-79.012778,39.979167,95,55803,Somerset Windpower LLC,GlidePath Power Operations LLC,61728,IPP Non-CHP,Ohiopyle,Somerset,Pennsylvania,15501,68 Braddock Drive,wind,9,9,0,0,0,0,0,0,0,9,Wind = 9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.979167,-79.012778,0,0,0,0
-93.4167,43.3833,96,55804,Northern Iowa Windfarm,Black Hills Electric Generation LLC,61973,IPP Non-CHP,Joice,Worth,Iowa,50446,4119 Evergreen Ave,wind,80,80,0,0,0,0,0,0,0,80,Wind = 80 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.3833,-93.4167,0,0,0,0
-79.393644,39.913408,97,55805,Mill Run Windpower LLC,GlidePath Power Operations LLC,61728,IPP Non-CHP,Rockwood,Somerset,Pennsylvania,15557,4309 Kingwood Rd. Ste. 1,wind,15,15,0,0,0,0,0,0,0,15,Wind = 15 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.913408,-79.393644,0,0,0,0
-96.1125,44.0119,98,55809,Kas Brothers Windfarm,Kas Brothers Windfarm LLC,10046,IPP Non-CHP,Woodstock,Pipestone,Minnesota,56164,County Road 18,wind,1.5,1.5,0,0,0,0,0,0,0,1.5,Wind = 1.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.0119,-96.1125,0,0,0,0
-93.4775,43.047222,99,55816,Hawkeye Power Partners LLC,Hawkeye Power Partners LLC,8294,IPP Non-CHP,Garner,Cerro Gordo,Iowa,50438,1824 200th Street,wind,42,42,0,0,0,0,0,0,0,42,Wind = 42 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.047222,-93.4775,0,0,0,0
-120.5507,45.5563,100,55871,Klondike Wind Power,Avangrid Renewables LLC,15399,IPP Non-CHP,Wasco,Sherman,Oregon,97065,98536 Klondike Lane,wind,24.5,24,0,0,0,0,0,0,0,24,Wind = 24 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,45.5563,-120.5507,0,0,0,0
-84.7381,45.7644,101,55944,Bay Windpower I,Bay Windpower LLC,1361,IPP Non-CHP,Mackinaw City,Cheboygan,Michigan,49701,Trails End Road,wind,1.8,1.8,0,0,0,0,0,0,0,1.8,Wind = 1.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,45.7644,-84.7381,0,0,0,0
-100.235652,32.4301,102,55968,Trent Wind Farm LP,Trent Wind Farm LP,19171,IPP Non-CHP,Trent,Nolan,Texas,79561,1423 CR 131,wind,152,152,0,0,0,0,0,0,0,152,Wind = 152 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,32.4301,-100.235652,0,0,0,0
-95.950556,43.899722,103,55980,Champepaden Wind Power,"EDF Renewable Asset Holdings, Inc.",57170,IPP Non-CHP,Chandler,Murray,Minnesota,56122,575 41st Street,wind,2,2,0,0,0,0,0,0,0,2,Wind = 2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.899722,-95.950556,0,0,0,0
-95.955885,43.9204,104,55981,Moulton Wind Power,"EDF Renewable Asset Holdings, Inc.",57170,IPP Non-CHP,Chandler,Murray,Minnesota,56123,475 State Hwy 91,wind,2,2,0,0,0,0,0,0,0,2,Wind = 2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.9204,-95.955885,0,0,0,0
-79.5372,39.1828,105,55986,Mountaineer Wind Energy Center,GlidePath Power Operations LLC,61728,IPP Non-CHP,Thomas,Tucker,West Virginia,26292,22752 Seneca Trail,wind,66,66,0,0,0,0,0,0,0,66,Wind = 66 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.1828,-79.5372,0,0,0,0
-118.816246,46.01279,106,55989,FPL Energy Vansycle LLC (OR),FPL Energy Vansycle LLC,6607,IPP Non-CHP,Touchet,Umatilla,Oregon,97835,356 Touchet Gardena Road,wind,122.8,122.8,0,0,0,0,0,0,0,122.8,Wind = 122.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,46.01279,-118.816246,0,0,0,0
-102.0867,30.9178,107,55992,Desert Sky,Desert Sky Wind Farm LP,49796,IPP Non-CHP,Iraan,Pecos,Texas,79744,8135 E Hwy 190,wind,167.7,167.7,0,0,0,0,0,0,0,167.7,Wind = 167.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,30.9178,-102.0867,0,0,0,0
-101.280517,48.021271,108,55995,Minot Wind Project,Basin Electric Power Coop,1307,Electric Utility,Minot,Ward,North Dakota,58701,Hwy 83 & County 20 205 Ave S E,wind,7.1,7.1,0,0,0,0,0,0,0,7.1,Wind = 7.1 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,48.021271,-101.280517,0,0,0,0
-75.4542,41.5533,109,56001,Waymart Wind,GlidePath Power Operations LLC,61728,IPP Non-CHP,Forest City,Wayne,Pennsylvania,18472,1200 Flat Rock Rd,wind,64.5,64.5,0,0,0,0,0,0,0,64.5,Wind = 64.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.5533,-75.4542,0,0,0,0
-96.303611,43.5564,110,56002,Minwind,"Community Renewables, LLC",60580,IPP Non-CHP,Luverne,Rock,Minnesota,56156,41st Street and 80th Avenue,wind,3.8,3.8,0,0,0,0,0,0,0,3.8,Wind = 3.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.5564,-96.303611,0,0,0,0
-93.629956,43.052758,111,56010,Hancock County Wind Energy Center,"FPL Energy Hancock County Wind, LLC",6850,IPP Non-CHP,Garner,Hancock,Iowa,50438,1824 200th Street,wind,98,98,0,0,0,0,0,0,0,98,Wind = 98 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.052758,-93.629956,0,0,0,0
-116.735,33.9172,112,56011,Cabazon Wind Partners,Shell Wind Energy Inc.,17058,IPP Non-CHP,Cabazon,Riverside,California,56011,14101 Rusmore Ave,wind,41,41,0,0,0,0,0,0,0,41,Wind = 41 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,33.9172,-116.735,0,0,0,0
-116.617778,33.925,113,56012,Whitewater Hill Wind Partners,Shell Wind Energy Inc.,17058,IPP Non-CHP,North Palm Springs,Riverside,California,92258,63-665 19th Ave,wind,61.5,61.5,0,0,0,0,0,0,0,61.5,Wind = 61.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,33.925,-116.617778,0,0,0,0
-79.002047,39.790739,114,56052,"Meyersdale Windpower, LLC",GlidePath Power Operations LLC,61728,IPP Non-CHP,Meyersdale,Somerset,Pennsylvania,15552,1773 Sandspring Rd,wind,30,30,0,0,0,0,0,0,0,30,Wind = 30 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.790739,-79.002047,0,0,0,0
-92.851078,43.978486,115,56054,G McNeilus Wind Farm Dodge Center,Garwin McNeilus,6985,IPP Non-CHP,Dodge Center,Dodge,Minnesota,55927,65742 State Highway 56,wind,43,43,0,0,0,0,0,0,0,43,Wind = 43 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.978486,-92.851078,0,0,0,0
-121.8053,38.1381,116,56075,High Winds LLC,"FPLE High Winds, LLC",8565,IPP Non-CHP,Birds Landing,Solano,California,94512,6700 Birds Landing Rd.,wind,162,162,0,0,0,0,0,0,0,162,Wind = 162 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,38.1381,-121.8053,0,0,0,0
-98.577311,34.850781,117,56081,Blue Canyon Windpower,Blue Canyon Windpower LLC,1881,IPP Non-CHP,Carnegie,Comanche,Oklahoma,73015,3109 State Hwy 19,wind,74.3,74.3,0,0,0,0,0,0,0,74.3,Wind = 74.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.850781,-98.577311,0,0,0,0
-99.5,44.5492,118,56092,South Dakota Wind Energy Cente,FPL Energy South Dakota Wind LLC,34721,IPP Non-CHP,Highmore,Hyde,South Dakota,57345,33716 207th St,wind,40.5,40.5,0,0,0,0,0,0,0,40.5,Wind = 40.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.5492,-99.5,0,0,0,0
-110.5556,41.2874,119,56093,TransAlta Wyoming Wind,NextEra Energy Operating Services LLC,58528,IPP Non-CHP,Evanston,Uinta,Wyoming,82930,3287 Divide Rd,wind,144,142.2,0,0,0,0,0,0,0,142.2,Wind = 142.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.2874,-110.5556,0,0,0,0
-99.340047,36.603967,120,56094,Oklahoma Wind Energy Center,FPL Energy Oklahoma Wind LLC,34719,IPP Non-CHP,Woodward,Woodward,Oklahoma,73801,3/8 mi W of Intrscn EW30/NS208,wind,102,102,0,0,0,0,0,0,0,102,Wind = 102 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,36.603967,-99.340047,0,0,0,0
-104.04733,34.63566,121,56097,New Mexico Wind Energy Center,FPL Energy New Mexico Wind LLC,34717,IPP Non-CHP,House,Quay,New Mexico,88121,1561 State Highway 252,wind,204,204,0,0,0,0,0,0,0,204,Wind = 204 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.63566,-104.04733,0,0,0,0
-98.898356,46.327169,122,56099,FPL Energy North Dakota Wind I/II,FPL Energy North Dakota Wind LLC,34723,IPP Non-CHP,Edgeley,LaMoure,North Dakota,58433,"7305 74th Ave., SE",wind,61.5,61.5,0,0,0,0,0,0,0,61.5,Wind = 61.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,46.327169,-98.898356,0,0,0,0
-103.6983,41.2736,123,56106,Kimball Wind,"Kimball Wind, LLC",61369,IPP Non-CHP,Kimball,Kimball,Nebraska,69145,Northwest of Kimball,wind,30,30,0,0,0,0,0,0,0,30,Wind = 30 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.2736,-103.6983,0,0,0,0
-101.147784,32.94793,124,56111,Brazos Wind Farm,Shell Wind Energy Inc.,17058,IPP Non-CHP,Fluvanna,Scurry,Texas,79517,968 Main Street,wind,160,160,0,0,0,0,0,0,0,160,Wind = 160 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,32.94793,-101.147784,0,0,0,0
-116.5914,33.9141,125,56112,Mountain View III,Avangrid Renewables LLC,15399,IPP Non-CHP,North Palm Springs,Riverside,California,92258,19020 Indian Avenue,wind,22.4,22.4,0,0,0,0,0,0,0,22.4,Wind = 22.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,33.9141,-116.5914,0,0,0,0
-96.391944,43.6383,126,56123,Minwind 3-9,"Rock County Energy Center, LLC",60558,IPP Non-CHP,Beaver Creek,Rock,Minnesota,56116,1056 40th Ave.,wind,11.5,11.6,0,0,0,0,0,0,0,11.6,Wind = 11.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.6383,-96.391944,0,0,0,0
-96.0446,44.011,127,56142,"Chanarambie Power Partners, LLC",Allete Clean Energy,59496,IPP Non-CHP,Lake Wilson,Murray,Minnesota,56151,215 111th St.,wind,85.5,85.5,0,0,0,0,0,0,0,85.5,Wind = 85.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.011,-96.0446,0,0,0,0
-96.011809,43.983462,128,56153,Viking Wind Partners,Allete Clean Energy,59496,IPP Non-CHP,Lake Wilson,Murray,Minnesota,56151,215 111th Street,wind,12,12,0,0,0,0,0,0,0,12,Wind = 12 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.983462,-96.011809,0,0,0,0
-89.0492,41.7194,129,56160,"Mendota Hills, LLC","Leeward Asset Management, LLC",50123,IPP Non-CHP,Paw Paw,Lee,Illinois,60553,823 Bingham Road,wind,76.2,76.2,0,0,0,0,0,0,0,76.2,Wind = 76.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.7194,-89.0492,0,0,0,0
-99.8917,42.4489,130,56162,Ainsworth Wind,Nebraska Public Power District,13337,Electric Utility,Ainsworth,Brown,Nebraska,69210,Highway 7,wind,59.4,59.4,0,0,0,0,0,0,0,59.4,Wind = 59.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.4489,-99.8917,0,0,0,0
-95.2997,43.3897,131,56172,Flying Cloud Power Partners LLC,Avangrid Renewables LLC,15399,IPP Non-CHP,Lake Park,Dickinson,Iowa,51347,1574 170th Street,wind,43.5,43.5,0,0,0,0,0,0,0,43.5,Wind = 43.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.3897,-95.2997,0,0,0,0
-102.6231,37.7033,132,56173,Colorado Green Holdings LLC,Avangrid Renewables LLC,15399,IPP Non-CHP,Lamar,Prowers,Colorado,81052,8501 County Road E,wind,162,162,0,0,0,0,0,0,0,162,Wind = 162 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.7033,-102.6231,0,0,0,0
-96.0667,44.0667,133,56174,Moraine Wind LLC,Avangrid Renewables LLC,15399,IPP Non-CHP,Woodstock,Pipestone,Minnesota,56186,4 151th Street,wind,51,51,0,0,0,0,0,0,0,51,Wind = 51 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.0667,-96.0667,0,0,0,0
-118.591,45.943,134,56195,Combine Hills I,Eurus Combine Hills I LLC,49844,IPP Non-CHP,Milton-Freewater,Umatilla,Oregon,97862,84700 White Reservoir Road,wind,43,43,0,0,0,0,0,0,0,43,Wind = 43 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,45.943,-118.591,0,0,0,0
-96.2236,43.9897,135,56199,TG Windfarm LLC,TG Windfarm LLC,61141,IPP Non-CHP,Pipestone,Pipestone,Minnesota,56164,966 120th Ave,wind,2,2,0,0,0,0,0,0,0,2,Wind = 2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.9897,-96.2236,0,0,0,0
-96.2186,43.9931,136,56200,CG Windfarm LLC,CG Windfarm LLC,61140,IPP Non-CHP,Woodstock,Pipestone,Minnesota,56186,996 120th Avenue,wind,2,2,0,0,0,0,0,0,0,2,Wind = 2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.9931,-96.2186,0,0,0,0
-96.219444,43.984444,137,56201,Bisson Windfarm LLC,Bisson Windfarm LLC,61139,IPP Non-CHP,Pipestone,Pipestone,Minnesota,56164,906 120th Avenue,wind,2,2,0,0,0,0,0,0,0,2,Wind = 2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.984444,-96.219444,0,0,0,0
-96.223333,43.980278,138,56202,Tofteland Windfarm LLC,Tofteland Windfarm LLC,49867,IPP Non-CHP,Pipestone,Pipestone,Minnesota,56164,936 120th Avenue,wind,2,2,0,0,0,0,0,0,0,2,Wind = 2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.980278,-96.223333,0,0,0,0
-96.215556,43.988611,139,56203,Westridge Windfarm LLC,Westridge Windfarm LLC,61142,IPP Non-CHP,Woodstock,Pipestone,Minnesota,56164,966 12th Ave,wind,2,2,0,0,0,0,0,0,0,2,Wind = 2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.988611,-96.215556,0,0,0,0
-96.0736,44.0364,140,56204,Fey Windfarm LLC,Fey Windfarm LLC,49869,IPP Non-CHP,Woodstock,Pipestone,Minnesota,56186,1959 131th Street,wind,2,2,0,0,0,0,0,0,0,2,Wind = 2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.0364,-96.0736,0,0,0,0
-96.0789,44.0236,141,56205,Windcurrent Farms LLC,Windcurrent Farms LLC,49870,IPP Non-CHP,Woodstock,Pipestone,Minnesota,56186,1928 121th Street,wind,2,2,0,0,0,0,0,0,0,2,Wind = 2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.0236,-96.0789,0,0,0,0
-96.1183,44.0197,142,56206,K-Brink Windfarm LLC,"K-brink Windfarm, LLC",61120,IPP Non-CHP,Woodstock,Pipestone,Minnesota,56186,1731 121th Street,wind,2,2,0,0,0,0,0,0,0,2,Wind = 2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.0197,-96.1183,0,0,0,0
-95.368611,43.651389,143,56207,DL Windy Acres LLC,Brewster,56800,IPP Non-CHP,Brewster,Jackson,Minnesota,56119,80442 350th Avenue,wind,2,2,0,0,0,0,0,0,0,2,Wind = 2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.651389,-95.368611,0,0,0,0
-95.3825,43.651389,144,56208,S&P Windfarm LLC,Brewster,56800,IPP Non-CHP,Brewster,Jackson,Minnesota,56119,80441 350th Avenue,wind,2,2,0,0,0,0,0,0,0,2,Wind = 2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.651389,-95.3825,0,0,0,0
-96.0933,44.05,145,56209,Boeve Windfarm LLC,Boeve Windfarm LLC,49874,IPP Non-CHP,Woodstock,Pipestone,Minnesota,56186,1857 141st Street,wind,2,2,0,0,0,0,0,0,0,2,Wind = 2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.05,-96.0933,0,0,0,0
-95.3755,43.651389,146,56210,B&K Energy Systems LLC,Brewster,56800,IPP Non-CHP,Brewster,Jackson,Minnesota,56119,80442 350th Avenue,wind,2,2,0,0,0,0,0,0,0,2,Wind = 2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.651389,-95.3755,0,0,0,0
-100.3389,32.3606,147,56211,Sweetwater Wind 1 LLC,"Leeward Asset Management, LLC",50123,IPP Non-CHP,Sweetwater,Nolan,Texas,79556,7051 Hwy 70,wind,37.5,37.5,0,0,0,0,0,0,0,37.5,Wind = 37.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,32.3606,-100.3389,0,0,0,0
-100.3703,32.3472,148,56212,Sweetwater Wind 2 LLC,"Leeward Asset Management, LLC",50123,IPP Non-CHP,Sweetwater,Nolan,Texas,79556,Nolan,wind,98.8,98.8,0,0,0,0,0,0,0,98.8,Wind = 98.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,32.3472,-100.3703,0,0,0,0
-95.6333,43.4,149,56215,Allendorf,E&E Enterprises LLC,57202,IPP Non-CHP,Allendorf,Osceola,Iowa,51354,U S Highway 59,wind,3.8,3.8,0,0,0,0,0,0,0,3.8,Wind = 3.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.4,-95.6333,0,0,0,0
-101.3278,36.4725,150,56225,Aeolus Wind Facility,Aeolus Wind LLC,49903,IPP Non-CHP,Spearman,Hansford,Texas,79081,14899 County Rd 17,wind,3,3,0,0,0,0,0,0,0,3,Wind = 3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,36.4725,-101.3278,0,0,0,0
-83.7383,41.3786,151,56226,Bowling Green Wind,"American Mun Power-Ohio, Inc",40577,Electric Utility,Bowling Green,Wood,Ohio,43402,Rt 6 W of Interstate 75,wind,7.2,7.2,0,0,0,0,0,0,0,7.2,Wind = 7.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.3786,-83.7383,0,0,0,0
-100.061589,32.311556,152,56240,Buffalo Gap Wind Farm,AES Wind Generation Inc,19740,IPP Non-CHP,Merkel,Taylor,Texas,79536,10718 FM89,wind,120.6,120.6,0,0,0,0,0,0,0,120.6,Wind = 120.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,32.311556,-100.061589,0,0,0,0
-95.3283,42.5539,153,56251,Intrepid,MidAmerican Energy Co,12341,Electric Utility,Schaller,Buena Vista,Iowa,51053,506 West 2nd,wind,175.5,175.5,0,0,0,0,0,0,0,175.5,Wind = 175.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.5539,-95.3283,0,0,0,0
-93.6369,42.5644,154,56252,Century,MidAmerican Energy Co,12341,Electric Utility,Blairsburg,Hamilton,Iowa,50034,301 Commercial St,wind,200,201.2,0,0,0,0,0,0,0,201.2,Wind = 201.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.5644,-93.6369,0,0,0,0
-117.8331,46.4211,155,56255,Hopkins Ridge Wind,Puget Sound Energy Inc,15500,Electric Utility,Dayton,Columbia,Washington,99328,431 Gwinn Road,wind,156.6,156.6,0,0,0,0,0,0,0,156.6,Wind = 156.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,46.4211,-117.8331,0,0,0,0
-100.021667,32.303889,156,56270,Callahan Divide Wind Energy Center,"FPL Energy Callahan Wind, LLC",50012,IPP Non-CHP,Tusocola,Taylor,Texas,79562,1209 F CR 618,wind,114,114,0,0,0,0,0,0,0,114,Wind = 114 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,32.303889,-100.021667,0,0,0,0
-121.614392,37.763653,157,56271,Diablo Winds LLC,GlidePath Power Operations LLC,61728,IPP Non-CHP,Livermore,Alameda,California,94550,6185 Industrial Way,wind,18,18,0,0,0,0,0,0,0,18,Wind = 18 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.763653,-121.614392,0,0,0,0
