,X,Y,OBJECTID,Code,Power_Plant_Name,Utility_Name,Utility_ID,Sector_Name,City,County,State,Zip,Street_Address,PrimSource,Install_MW,Total_MW,Coal_MW,NG_MW,Crude_MW,Hydro_MW,HydroPS_MW,Nuclear_MW,Solar_MW,Wind_MW,Source_Desc,Technology_Desc,Data_Source,Period,Latitude,Longitude,Geoth_MW,Battery_MW,Others_MW,Biomass_MW,x_en,y_en,LAT,LON
239,-120.603414,45.653745,240,56485,Biglow Canyon Wind Farm,Portland General Electric Co,15248,Electric Utility,Wasco,Sherman,Oregon,97065,96900 Herin Lane,wind,449.7,449.7,0,0.0,0,0,0,0,0.0,449.7,Wind = 449.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,45.653745,-120.603414,0,0.0,0,0,-13425510.634410359,5725034.178696192,45.653745,-120.603414
240,-120.341883,45.815467,241,56487,White Creek Wind Farm,White Creek Wind 1 LLC,55907,IPP Non-CHP,Roosevelt,Klickitat,Washington,99356,1131 Dot Road,wind,204.0,204.0,0,0.0,0,0,0,0,0.0,204.0,Wind = 204 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,45.815467,-120.341883,0,0.0,0,0,-13396397.136663703,5750826.830009999,45.815467,-120.341883
241,-98.160159,38.879936,242,56488,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,IPP Non-CHP,Lincoln,Lincoln,Kansas,67455,223 North Highway 14,wind,100.8,100.8,0,0.0,0,0,0,0,0.0,100.8,Wind = 100.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,38.879936,-98.160159,0,0.0,0,0,-10927138.91606677,4704487.997590329,38.879936,-98.160159
242,-84.344168,36.127092,243,56493,Buffalo Mountain Energy Center,Invenergy Services LLC,49893,IPP Non-CHP,Oliver Springs,Anderson,Tennessee,37840,1980 Windrock Rd,wind,27.0,27.0,0,0.0,0,0,0,0,0.0,27.0,Wind = 27 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,36.127092,-84.344168,0,0.0,0,0,-9389149.83314232,4318123.156314535,36.127092,-84.344168
243,-92.6272,43.6861,244,56494,Prairie Star Wind Farm,High Prairie Wind Farm II LLC,54904,IPP Non-CHP,Grand Meadow,Mower,Minnesota,55936,308 4th Ave NE,wind,100.6,100.6,0,0.0,0,0,0,0,0.0,100.6,Wind = 100.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.6861,-92.6272,0,0.0,0,0,-10311212.73760671,5416993.242889463,43.6861,-92.6272
244,-79.2094,39.2175,245,56495,NedPower Mount Storm,NedPower Mt Storm LLC,62810,IPP Non-CHP,Mount Storm,Grant,West Virginia,26739,1453 Power Station Hwy,wind,264.0,264.0,0,0.0,0,0,0,0,0.0,264.0,Wind = 264 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.2175,-79.2094,0,0.0,0,0,-8817550.074040724,4752874.640294801,39.2175,-79.2094
245,-94.7467,42.5842,246,56501,Pomeroy Wind Farm,MidAmerican Energy Co,12341,Electric Utility,Fonda,Pocahontas,Iowa,50540,13411 630th St,wind,286.4,296.0,0,0.0,0,0,0,0,0.0,296.0,Wind = 296 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.5842,-94.7467,0,0.0,0,0,-10547154.398343053,5248895.483971051,42.5842,-94.7467
246,-100.9952,32.7204,247,56506,Scurry County Wind LP,Invenergy Services LLC,49893,IPP Non-CHP,Snyder,Scurry,Texas,79549,6543 E Hwy 180,wind,130.5,130.5,0,0.0,0,0,0,0,0.0,130.5,Wind = 130.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,32.7204,-100.9952,0,0.0,0,0,-11242734.236564822,3858250.2747802986,32.7204,-100.9952
247,-95.4683,40.4535,248,56536,Cow Branch,"Cow Branch Wind Power, LLC",55734,IPP Non-CHP,Tarkio,Atchison,Missouri,64491,21225 US Highway 136,wind,50.4,50.4,0,0.0,0,0,0,0,0.0,50.4,Wind = 50.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.4535,-95.4683,0,0.0,0,0,-10627482.542899478,4932064.174315523,40.4535,-95.4683
248,-94.6722,40.2572,249,56537,Conception,"CR Clearing, LLC",55735,IPP Non-CHP,Stanberry,Nodaway,Missouri,64499,33513 State Hwy J,wind,50.4,50.4,0,0.0,0,0,0,0,0.0,50.4,Wind = 50.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.2572,-94.6722,0,0.0,0,0,-10538861.096278954,4903388.577423063,40.2572,-94.6722
249,-95.54,40.4144,250,56538,Loess Hills,Loess Hills Wind Farm LLC,55736,IPP Non-CHP,Rock Port,Atchison,Missouri,64482,907 West 4th St,wind,5.0,5.0,0,0.0,0,0,0,0,0.0,5.0,Wind = 5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.4144,-95.54,0,0.0,0,0,-10635464.150389358,4926345.763177197,40.4144,-95.54
250,-95.9222,43.9358,251,56543,Eastridge Wind Project,Eastridge Wind Project,62005,IPP Non-CHP,Porter,Murray,Minnesota,56280,401 Lone Tree Street,wind,10.4,10.4,0,0.0,0,0,0,0,0.0,10.4,Wind = 10.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.9358,-95.9222,0,0.0,0,0,-10678010.459770547,5455512.454679242,43.9358,-95.9222
251,-95.1306,43.9578,252,56544,Windom Wind Project,Midwest Power Partners LLC,60661,IPP Non-CHP,Bingham Lake,Cottonwood,Minnesota,56118,50601 365th Street,wind,15.6,15.6,0,0.0,0,0,0,0,0.0,15.6,Wind = 15.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.9578,-95.1306,0,0.0,0,0,-10589889.950858591,5458913.956893668,43.9578,-95.1306
252,-94.4869,40.1006,253,56555,Bluegrass Ridge,"Wind Capital Holdings, LLC",55737,IPP Non-CHP,King City,Gentry,Missouri,64463,4288 480th Rd,wind,56.7,56.7,0,0.0,0,0,0,0,0.0,56.7,Wind = 56.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.1006,-94.4869,0,0.0,0,0,-10518233.594634961,4880571.984423257,40.1006,-94.4869
253,-101.3864,36.4144,254,56560,Porterhouse Wind (4) LLC,GlidePath Power Operations LLC,61728,IPP Non-CHP,Gruver,Hansford,Texas,79040,9489 County Rd. H,wind,79.8,79.8,0,0.0,0,0,0,0,0.0,79.8,Wind = 79.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,36.4144,-101.3864,0,0.0,0,0,-11286282.42136315,4357793.017450981,36.4144,-101.3864
254,-101.8761,36.4453,255,56561,Filet Wind (5) LLC,GlidePath Power Operations LLC,61728,IPP Non-CHP,Stratford,Sherman,Texas,79084,6700 US Hwy 54,wind,10.0,10.0,0,0.0,0,0,0,0,0.0,10.0,Wind = 10 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,36.4453,-101.8761,0,0.0,0,0,-11340795.576004617,4362068.233082922,36.4453,-101.8761
255,-101.8222,36.4669,256,56562,Tenderloin Wind (6) LLC,GlidePath Power Operations LLC,61728,IPP Non-CHP,Texhoma,Sherman,Texas,73960,15090 FM 119,wind,10.0,10.0,0,0.0,0,0,0,0,0.0,10.0,Wind = 10 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,36.4669,-101.8222,0,0.0,0,0,-11334795.45545086,4365057.744494152,36.4669,-101.8222
256,-103.436,40.986,257,56563,Peetz Table Wind Energy,FPL Peetz Table Wind Energy,55785,IPP Non-CHP,Peetz,Logan,Colorado,80747,9500 County Rd. 78,wind,199.5,199.5,0,0.0,0,0,0,0,0.0,199.5,Wind = 199.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.986,-103.436,0,0.0,0,0,-11514442.849693047,5010276.886301628,40.986,-103.436
257,-118.3789,35.1161,258,56570,Terra-Gen VG Wind LLC,Terra-Gen Operating Co-Wind,2770,IPP Non-CHP,Tehachapi,Kern,California,93561,13000 Jameson Road,wind,7.4,7.4,0,0.0,0,0,0,0,0.0,7.4,Wind = 7.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.1161,-118.3789,0,0.0,0,0,-13177878.868667852,4179669.8846973684,35.1161,-118.3789
258,-101.197716,47.152847,259,56573,FPL Energy Oliver Wind II LLC,FPL Energy Oliver County Wind II LLC,54799,IPP Non-CHP,Center,Oliver,North Dakota,58530,1851 33rd Ave; SW,wind,48.0,48.0,0,0.0,0,0,0,0,0.0,48.0,Wind = 48 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,47.152847,-101.197716,0,0.0,0,0,-11265278.214562314,5967058.376659839,47.152847,-101.197716
259,-78.8675,42.8167,260,56575,Steel Winds Wind Farm,"First Wind O&M, LLC",59155,IPP Non-CHP,Lackawanna,Erie,New York,12418,1951 Hamburg Turnpike,wind,20.0,20.0,0,0.0,0,0,0,0,0.0,20.0,Wind = 20 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.8167,-78.8675,0,0.0,0,0,-8779489.940138504,5284113.2049957495,42.8167,-78.8675
260,-96.1361,44.1508,261,56577,Shane's Wind Machine,Shane's Wind Machine LLC,55832,IPP Non-CHP,Ruthton,Pipestone,Minnesota,56170,1631 211th Street,wind,1.3,1.3,0,0.0,0,0,0,0,0.0,1.3,Wind = 1.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.1508,-96.1361,0,0.0,0,0,-10701821.698851228,5488808.564807036,44.1508,-96.1361
261,-94.1536,43.6558,262,56580,Blue Breezes LLC,Moore 1,56807,IPP Non-CHP,Blue Earth,Faribault,Minnesota,56013,11751 357th Ave.,wind,1.3,1.3,0,0.0,0,0,0,0,0.0,1.3,Wind = 1.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.6558,-94.1536,0,0.0,0,0,-10481130.808353562,5412330.032868107,43.6558,-94.1536
262,-94.1564,43.6558,263,56581,Blue Breezes II LLC,Moore 1,56807,IPP Non-CHP,Blue Earth,Faribault,Minnesota,56013,11751 357th Ave.,wind,1.3,1.3,0,0.0,0,0,0,0,0.0,1.3,Wind = 1.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.6558,-94.1564,0,0.0,0,0,-10481442.502927784,5412330.032868107,43.6558,-94.1564
263,-95.78,43.5811,264,56586,Sunset Breeze LLC,Midwest Power Partners LLC,60661,IPP Non-CHP,Rushmore,Nobles,Minnesota,56168,28431 King Avenue,wind,1.3,1.3,0,0.0,0,0,0,0,0.0,1.3,Wind = 1.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.5811,-95.78,0,0.0,0,0,-10662180.828179743,5400843.645121879,43.5811,-95.78
264,-95.7781,43.5833,265,56587,Minnesota Breeze LLC,Midwest Power Partners LLC,60661,IPP Non-CHP,Rushmore,Nobles,Minnesota,56168,28431 King Avenue,wind,1.3,1.3,0,0.0,0,0,0,0,0.0,1.3,Wind = 1.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.5833,-95.7781,0,0.0,0,0,-10661969.321147235,5401181.728486614,43.5833,-95.7781
265,-95.776111,43.586111,266,56588,G Flow Wind LLC,Midwest Power Partners LLC,60661,IPP Non-CHP,Rushmore,Nobles,Minnesota,56168,28431 King Avenue,wind,1.3,1.3,0,0.0,0,0,0,0,0.0,1.3,Wind = 1.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.586111,-95.776111,0,0.0,0,0,-10661747.906680048,5401613.72480099,43.586111,-95.776111
266,-95.775833,43.581111,267,56589,Wolf Wind Enterprises LLC,Midwest Power Partners LLC,60661,IPP Non-CHP,Rushmore,Nobles,Minnesota,56168,28431 King Avenue,wind,1.3,1.3,0,0.0,0,0,0,0,0.0,1.3,Wind = 1.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.581111,-95.775833,0,0.0,0,0,-10661716.959861608,5400845.335507972,43.581111,-95.775833
267,-95.780278,43.586111,268,56590,Green Acres Breeze LLC,Midwest Power Partners LLC,60661,IPP Non-CHP,Rushmore,Nobles,Minnesota,56168,28431 King Avenue,wind,1.3,1.3,0,0.0,0,0,0,0,0.0,1.3,Wind = 1.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.586111,-95.780278,0,0.0,0,0,-10662211.774998182,5401613.72480099,43.586111,-95.780278
268,-111.4392,47.4983,269,56591,Horseshoe Bend Wind Park,Cycle Power Partners,61185,IPP Non-CHP,Great Falls,Cascade,Montana,59404,316 McIver Road,wind,9.0,9.0,0,0.0,0,0,0,0,0.0,9.0,Wind = 9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,47.4983,-111.4392,0,0.0,0,0,-12405354.998409772,6023792.008637297,47.4983,-111.4392
269,-100.6481,32.3983,270,56592,Champion Wind Farm LLC,RWE Renewables Americas LLC,56215,IPP Non-CHP,Roscoe,Nolan,Texas,79545,1100 County Rd. 140,wind,126.5,126.5,0,0.0,0,0,0,0,0.0,126.5,Wind = 126.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,32.3983,-100.6481,0,0.0,0,0,-11204095.241310477,3815708.000256834,32.3983,-100.6481
270,-100.6664,32.4694,271,56593,Roscoe Wind Farm LLC,RWE Renewables Americas LLC,56215,IPP Non-CHP,Roscoe,Nolan,Texas,79545,5722 County Rd. 466,wind,209.0,209.0,0,0.0,0,0,0,0,0.0,209.0,Wind = 209 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,32.4694,-100.6664,0,0.0,0,0,-11206132.387991995,3825085.62056953,32.4694,-100.6664
271,-75.5697,42.9086,272,56594,Munnsville Wind Farm LLC,RWE Renewables Americas LLC,56215,IPP Non-CHP,Madison,Madison,New York,13310,2244 Elm Street,wind,34.5,34.5,0,0.0,0,0,0,0,0.0,34.5,Wind = 34.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.9086,-75.5697,0,0.0,0,0,-8412380.523400446,5298070.166419479,42.9086,-75.5697
272,-100.738949,32.739294,273,56602,Snyder Wind Farm,Snyder Wind Farm LLC,55847,IPP Non-CHP,Synder,Scurry,Texas,79549,County Rd 1121,wind,63.0,63.0,0,0.0,0,0,0,0,0.0,63.0,Wind = 63 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,32.739294,-100.738949,0,0.0,0,0,-11214208.505729556,3860750.509405224,32.739294,-100.738949
273,-98.315,48.63,274,56605,"Langdon Renewables, LLC",FPL Energy Langdon Wind LLC,55799,IPP Non-CHP,Langdon,Cavalier,North Dakota,58249,10810 Hwy LLC,wind,118.5,118.5,0,0.0,0,0,0,0,0.0,118.5,Wind = 118.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,48.63,-98.315,0,0.0,0,0,-10944375.73734069,6212311.747813017,48.63,-98.315
274,-101.269189,47.933621,275,56607,Prairie Winds ND1,Basin Electric Power Coop,1307,Electric Utility,Minot,Ward,North Dakota,58701,Hwy 281,wind,115.5,115.5,0,0.0,0,0,0,0,0.0,115.5,Wind = 115.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,47.933621,-101.269189,0,0.0,0,0,-11273234.552527782,6095818.8303812025,47.933621,-101.269189
275,-98.7875,43.886389,276,56608,Prairie Winds SD1,Basin Electric Power Coop,1307,Electric Utility,Crow Lake,Jerauld,South Dakota,57382,Hwy 83,wind,162.0,162.0,0,0.0,0,0,0,0,0.0,162.0,Wind = 162 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.886389,-98.7875,0,0.0,0,0,-10996974.196740512,5447877.419502599,43.886389,-98.7875
276,-103.259,40.941,277,56613,Logan Wind Energy,Logan Wind Energy LLC,55862,IPP Non-CHP,Peetz,Logan,Colorado,80747,9500 County Road 78,wind,201.0,201.0,0,0.0,0,0,0,0,0.0,201.0,Wind = 201 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.941,-103.259,0,0.0,0,0,-11494739.299822636,5003643.068442375,40.941,-103.259
277,-88.7989,40.4792,278,56614,Old Trail Wind Farm,Old Trail Wind Farm LLC,55866,IPP Non-CHP,Ellsworth,McLean,Illinois,61737,13682N 2900 East Road,wind,198.0,198.0,0,0.0,0,0,0,0,0.0,198.0,Wind = 198 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.4792,-88.7989,0,0.0,0,0,-9885048.33100282,4935824.63552777,40.4792,-88.7989
278,-96.018333,43.852778,279,56617,Fenton Wind Farm,"EDF Renewable Asset Holdings, Inc.",57170,IPP Non-CHP,Chandler,Murray,Minnesota,56122,729 21 St. Street,wind,205.5,205.5,0,0.0,0,0,0,0,0.0,205.5,Wind = 205.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.852778,-96.018333,0,0.0,0,0,-10688711.936378976,5442687.434274168,43.852778,-96.018333
279,-74.0061,44.8914,280,56618,Noble Clinton Windpark LLC,Noble Wind Operations LLC,55868,IPP Non-CHP,Churubusco,Clinton,New York,12923,386 Ryan Road,wind,100.5,100.5,0,0.0,0,0,0,0,0.0,100.5,Wind = 100.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.8914,-74.0061,0,0.0,0,0,-8238321.367596083,5604440.811098858,44.8914,-74.0061
280,-74.0061,44.8914,281,56619,Noble Ellenburg Windpark LLC,Noble Wind Operations LLC,55868,IPP Non-CHP,Churubusco,Clinton,New York,12923,386 Ryan Road,wind,81.0,81.0,0,0.0,0,0,0,0,0.0,81.0,Wind = 81 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.8914,-74.0061,0,0.0,0,0,-8238321.367596083,5604440.811098858,44.8914,-74.0061
281,-78.3047,42.5367,282,56620,Noble Bliss Windpark LLC,Noble Wind Operations LLC,55868,IPP Non-CHP,Bliss,Wyoming,New York,14024,7740 Cadwell Road,wind,100.5,100.5,0,0.0,0,0,0,0,0.0,100.5,Wind = 100.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.5367,-78.3047,0,0.0,0,0,-8716839.330720048,5241716.643863603,42.5367,-78.3047
282,-99.500556,36.640278,283,56621,Sleeping Bear LLC,NRG Energy Gas & Wind Holdings Inc,59883,IPP Non-CHP,Woodward,Harper,Oklahoma,73801,Route 2 Box 152,wind,94.5,94.5,0,0.0,0,0,0,0,0.0,94.5,Wind = 94.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,36.640278,-99.500556,0,0.0,0,0,-11076351.227567602,4389084.088427284,36.640278,-99.500556
283,-89.5572,41.2294,284,56622,Providence Heights Wind LLC,Avangrid Renewables LLC,15399,IPP Non-CHP,Tiskilwa,Bureau,Illinois,61368,8547 Wyanet Walnut Road,wind,72.0,72.0,0,0.0,0,0,0,0,0.0,72.0,Wind = 72 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.2294,-89.5572,0,0.0,0,0,-9969461.900871359,5046237.222078277,41.2294,-89.5572
284,-117.816273,45.085221,285,56623,Elkhorn Valley Wind Farm,Telocaset Wind Power Partners,55880,IPP Non-CHP,Union,Union,Oregon,97883,53777 OR Highway 237,wind,100.7,100.7,0,0.0,0,0,0,0,0.0,100.7,Wind = 100.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,45.085221,-117.816273,0,0.0,0,0,-13115247.517521305,5634947.780956014,45.085221,-117.816273
285,-95.4253,43.6183,286,56624,BC Energy LLC,Ewington Wind Project,57158,IPP Non-CHP,Worthington,Jackson,Minnesota,56187,1800 South Shore Drive,wind,4.0,4.0,0,0.0,0,0,0,0,0.0,4.0,Wind = 4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.6183,-95.4253,0,0.0,0,0,-10622695.804795368,5406561.990220198,43.6183,-95.4253
286,-95.4169,43.6292,287,56625,KC Energy LLC,Ewington Wind Project,57158,IPP Non-CHP,Worthington,Jackson,Minnesota,56187,1800 South Shore Drive,wind,4.0,4.0,0,0.0,0,0,0,0,0.0,4.0,Wind = 4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.6292,-95.4169,0,0.0,0,0,-10621760.721072705,5408238.196906778,43.6292,-95.4169
287,-95.4172,43.6181,288,56626,K&D Energy LLC,Ewington Wind Project,57158,IPP Non-CHP,Worthington,Jackson,Minnesota,56187,32804 780th Street,wind,4.0,4.0,0,0.0,0,0,0,0,0.0,4.0,Wind = 4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.6181,-95.4172,0,0.0,0,0,-10621794.116919942,5406531.236973352,43.6181,-95.4172
288,-95.4314,43.6247,289,56627,KSS Turbines LLC,Ewington Wind Project,57158,IPP Non-CHP,Worthington,Jackson,Minnesota,56187,38110 908th Street,wind,4.0,4.0,0,0.0,0,0,0,0,0.0,4.0,Wind = 4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.6247,-95.4314,0,0.0,0,0,-10623374.853689207,5407546.148135617,43.6247,-95.4314
289,-95.3833,43.5958,290,56628,Prairie Wind Power LLC,Exelon Wind LLC,56805,IPP Non-CHP,Worthington,Jackson,Minnesota,56187,32804 780th Street,wind,4.0,4.0,0,0.0,0,0,0,0,0.0,4.0,Wind = 4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.5958,-95.3833,0,0.0,0,0,-10618020.386182051,5403102.891266758,43.5958,-95.3833
290,-92.5917,47.5747,291,56630,Taconite Ridge 1 Wind Energy Center,"ALLETE, Inc.",12647,Electric Utility,Mountain Iron,St Louis,Minnesota,55768,Hwy 53 & St Louis Cty Hwy 102,wind,25.0,25.0,0,0.0,0,0,0,0,0.0,25.0,Wind = 25 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,47.5747,-92.5917,0,0.0,0,0,-10307260.89568355,6036389.482120944,47.5747,-92.5917
291,-77.4967,42.5456,292,56633,Dutch Hill Wind Project,"First Wind O&M, LLC",59155,IPP Non-CHP,Cohocton,Steuben,New York,14826,11219 Dutch Hill Road,wind,37.5,37.5,0,0.0,0,0,0,0,0.0,37.5,Wind = 37.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.5456,-77.4967,0,0.0,0,0,-8626893.182159085,5243061.315843029,42.5456,-77.4967
292,-77.52,42.45,293,56634,Cohocton Wind Project,"First Wind O&M, LLC",59155,IPP Non-CHP,Cohocton,Steuben,New York,14826,Brown Road,wind,87.5,87.5,0,0.0,0,0,0,0,0.0,87.5,Wind = 87.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.45,-77.52,0,0.0,0,0,-8629486.926294567,5228627.436382407,42.45,-77.52
293,-83.2064,43.83,294,56635,Harvest,"Harvest Windfarm, LLC",55873,IPP Non-CHP,Elkton,Huron,Michigan,48731,250 N Maxwell Road,wind,52.8,52.8,0,0.0,0,0,0,0,0.0,52.8,Wind = 52.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.83,-83.2064,0,0.0,0,0,-9262494.078741439,5439171.870925074,43.83,-83.2064
294,-115.4656,43.0272,295,56636,Mountain Home,"Hot Springs Windfarm, LLC",55891,IPP Non-CHP,Mountain Home,Elmore,Idaho,83623,18645 Old Oregon Trail Road,wind,21.0,21.0,0,0.0,0,0,0,0,0.0,21.0,Wind = 21 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.0272,-115.4656,0,0.0,0,0,-12853571.796139808,5316112.881121713,43.0272,-115.4656
295,-115.4803,43.0536,296,56637,Bennett Creek Windfarm LLC - Mountain Home,Bennett Creek Windfarm LLC,55890,IPP Non-CHP,Mountain Home,Elmore,Idaho,83623,9505 SE Donetta Drive,wind,21.0,21.0,0,0.0,0,0,0,0,0.0,21.0,Wind = 21 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.0536,-115.4803,0,0.0,0,0,-12855208.19265447,5320133.875330356,43.0536,-115.4803
296,-100.1,32.2878,297,56638,Buffalo Gap 3 Wind Farm,AES Wind Generation Inc,19740,IPP Non-CHP,Nolan,Nolan,Texas,79537,4220-A FM 126,wind,170.2,170.2,0,0.0,0,0,0,0,0.0,170.2,Wind = 170.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,32.2878,-100.1,0,0.0,0,0,-11143081.028406683,3801148.421520442,32.2878,-100.1
297,-89.639811,41.090583,298,56640,Camp Grove Wind Farm,Orion Energy Group LLC,55931,IPP Non-CHP,Wyoming,STARK,Illinois,61491,17933 Township Road 800N,wind,150.0,150.0,0,0.0,0,0,0,0,0.0,150.0,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.090583,-89.639811,0,0.0,0,0,-9978658.115325283,5025711.830774328,41.090583,-89.639811
298,-101.8367,32.2353,299,56644,Stanton Wind Energy LLC,Invenergy Services LLC,49893,IPP Non-CHP,Lenorah,Martin,Texas,79749,2646 State Highway 137,wind,120.0,120.0,0,0.0,0,0,0,0,0.0,120.0,Wind = 120 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,32.2353,-101.8367,0,0.0,0,0,-11336409.588067362,3794237.194248091,32.2353,-101.8367
299,-95.4167,43.4303,300,56645,Osceola Windpower LLC,Osceola Windpower LLC,55901,IPP Non-CHP,Harris,Osceola,Iowa,51345,6952 Hwy 9,wind,100.0,100.0,0,0.0,0,0,0,0,0.0,100.0,Wind = 100 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.4303,-95.4167,0,0.0,0,0,-10621738.457174547,5377698.937377692,43.4303,-95.4167
300,-95.954,43.917,301,56646,Chandler Hills Wind Farm,EDF Renewable Services Inc,5906,IPP Non-CHP,Chandler,Murray,Minnesota,56122,575 41st Street,wind,2.0,2.0,0,0.0,0,0,0,0,0.0,2.0,Wind = 2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.917,-95.954,0,0.0,0,0,-10681550.419577772,5452606.713481267,43.917,-95.954
301,-88.481111,43.400278,302,56647,Butler Ridge,Butler Ridge Wind Energy Center,56484,IPP Non-CHP,Mayville,Dodge,Wisconsin,53050,W1724 ILLINOIS ROAD,wind,54.0,54.0,0,0.0,0,0,0,0,0.0,54.0,Wind = 54 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.400278,-88.481111,0,0.0,0,0,-9849672.221343117,5373098.064738257,43.400278,-88.481111
302,-101.53,35.3919,303,56648,Majestic 1 Wind Farm,NextEra Energy Majestic Wind,58353,IPP Non-CHP,Panhandle,Carson,Texas,79068,580 FM 1342,wind,79.5,79.5,0,0.0,0,0,0,0,0.0,79.5,Wind = 79.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.3919,-101.53,0,0.0,0,0,-11302267.900241066,4217267.150698884,35.3919,-101.53
